gene,corr_H,corr_S,corr_M,corr_R
CDC27,0.23685597991277632,0.08044393149189373,0.08032108441896403,-0.07965882142329186
SLC4A1,0.0,0.0,0.0,0.0
CALCR,0.0,0.0,0.0,0.0
HCCS,0.07195690205036682,0.1101433678452531,-0.018964407392475745,0.02953706353074718
DVL2,0.1772538914341111,0.10753668400564334,0.033264960685837425,-0.02022079765740923
PRSS22,-0.09430324852784984,-0.0434667347014864,-0.1322699485863314,0.13541415293579462
UPF1,0.11451089023887612,0.026970416121089254,-0.03870333466947166,-0.003116143878791322
SKAP2,0.10991824481282603,0.009755357453450056,-0.10119593273019771,-0.06215222551507469
SLC25A5,0.2847289614706793,0.293955885952558,-0.1363328040779635,0.20694455015711077
MCUB,0.06725275589060914,0.09887033744638031,-0.08234068347449595,0.1967976749068705
HOXA11,0.0,0.0,0.0,0.0
POLR2J,0.1369604673789676,0.009009983211697215,-0.1413049545663571,0.07480034051086067
DHX33,0.22140836600851474,0.08312366430045598,0.061497293363448724,-0.10140751130349651
MEOX1,0.0,0.0,0.0,0.0
THSD7A,0.0,0.0,0.0,0.0
LIG3,0.15070981006379044,-0.11500761554783408,0.05112181839387472,-0.02609000498359473
RPAP3,0.2056951005227743,-0.0490707921869652,0.010925805349785269,-0.13921475621698326
ACSM3,0.0,0.0,0.0,0.0
REXO5,-0.061648613575653356,0.05793695809289034,-0.13000478053634745,0.2303976489798499
CIAPIN1,0.02266252090358084,0.15832854100315089,-0.21666984877708861,0.13609834635914486
SPPL2B,0.11793772477146325,0.08124716979889088,0.030892317778543246,-0.027606127913228008
ATOSB,0.10745427176653001,-0.08857617755818074,0.20188861732980753,-0.16963674035980283
COPZ2,0.0,0.0,0.0,0.0
PRKAR2B,-0.16430859780200513,0.0312197752333387,-0.1239850692686327,0.07250675943053463
MSL3,0.12901650947373758,0.004537610681794596,-0.019020650391597248,-0.03424437054388251
CREBBP,0.11046441322327097,-0.00015027875231157352,0.008463522940161197,0.042796580201049296
TSPOAP1,0.0,0.0,0.0,0.0
MPO,0.0,0.0,0.0,0.0
PON1,0.0,0.0,0.0,0.0
GCFC2,0.11495862762293203,-0.0380258605068386,-0.029914280795118882,0.03849946149600762
WDR54,0.2395770482909548,0.15820207600563804,-0.0287679174748531,-0.006068099222717341
CROT,0.1485790592263168,-0.268985765073063,0.23439669918313447,-0.14026791010892498
ABCB4,0.0,0.0,0.0,0.0
KMT2E,0.18996759990333967,-0.3058761492145243,0.15857447614422088,-0.2518974363497786
RHBDD2,0.0,0.0,0.0,0.0
SOX8,0.0,0.0,0.0,0.0
IBTK,0.22079155841913065,-0.05002570255535166,0.07648456060796358,-0.13716128401495634
ZNF195,0.2937680863738214,-0.03782728084771726,0.20236046377902778,-0.17773993815975217
MYCBP2,0.2517571923511782,-0.07111575481256337,0.1669240203872636,-0.22153899967238763
FBXL3,0.14647744960029882,-0.014289557329802246,0.14988231356779202,-0.08624180201629833
ITGAL,0.0,0.0,0.0,0.0
PDK2,0.14291255042096243,0.044789110337201496,0.09421786608573685,-0.16097689620287756
